"","subject","sex","age","session","trial","condition","baited_side","interest_period","max_x","min_x","median_x","mean_x","baitedX"
"2655","Riu","f","52",1,2,"gazing","r","bowl_displacement",278.75,229.87,258.945,254.203518518519,229.87
"2656","Riu","f","52",1,2,"gazing","r","choice",386.66,42.89,242.035,228.46011627907,42.89
"2657","Riu","f","52",1,2,"gazing","r","signaling",298.46,199.3,238.905,242.476617647059,199.3
"2658","Riu","f","52",1,3,"control","l","addressing",259.17,251.23,254.79,254.849130434783,259.17
"2659","Riu","f","52",1,3,"control","l","baiting",379.47,233.72,254.835,259.554695121951,379.47
"2660","Riu","f","52",1,3,"control","l","bowl_displacement",270.84,148.09,246.78,241.604126984127,270.84
"2661","Riu","f","52",1,3,"control","l","choice",297.48,120.2,208.39,208.028271604938,297.48
"2662","Riu","f","52",1,3,"control","l","signaling",365.41,252.54,269.37,289.963157894737,365.41
"2663","Riu","f","52",1,4,"gazing","r","addressing",277.29,265.51,272.425,271.975,265.51
"2664","Riu","f","52",1,4,"gazing","r","baiting",319.98,250.59,279.88,283.447657657658,250.59
"2665","Riu","f","52",1,4,"gazing","r","bowl_displacement",324.14,244.56,272.17,274.756226415094,244.56
"2666","Riu","f","52",1,4,"gazing","r","choice",316.53,170.55,279.36,273.015339805825,170.55
"2667","Riu","f","52",1,4,"gazing","r","signaling",281.95,250.5,262.38,264.149809523809,250.5
"2668","Riu","f","52",1,5,"gazing","r","addressing",236.47,223.37,231.4,230.982,223.37
"2669","Riu","f","52",1,5,"gazing","r","baiting",274.8,194.96,233.9,237.265786163522,194.96
"2670","Riu","f","52",1,5,"gazing","r","bowl_displacement",283.83,188.9,237.95,232.388735632184,188.9
"2671","Riu","f","52",1,5,"gazing","r","choice",352.55,7.16,228.19,214.569527559055,7.16
"2672","Riu","f","52",1,5,"gazing","r","signaling",241.79,218.04,223.945,225.338139534884,218.04
"2673","Riu","f","52",1,6,"gazing","l","addressing",238.2,223.03,232.825,231.3725,238.2
"2674","Riu","f","52",1,6,"gazing","l","baiting",286.49,204.5,240.92,242.541616766467,286.49
"2675","Riu","f","52",1,6,"gazing","l","bowl_displacement",252.92,213.54,231.65,231.36075,252.92
"2676","Riu","f","52",1,6,"gazing","l","choice",260.87,137.63,232.195,228.470166666667,260.87
"2677","Riu","f","52",1,6,"gazing","l","signaling",256.15,154.44,245.45,240.719375,256.15
"2678","Riu","f","52",1,7,"gazing","r","addressing",250.13,108.11,246.29,236.63375,108.11
"2679","Riu","f","52",1,7,"gazing","r","baiting",292.13,202.18,238.12,248.375649350649,202.18
"2680","Riu","f","52",1,7,"gazing","r","bowl_displacement",264.55,163.22,235.93,231.290449438202,163.22
"2681","Riu","f","52",1,7,"gazing","r","choice",265.39,119.14,232.415,218.192542372881,119.14
"2682","Riu","f","52",1,7,"gazing","r","signaling",249.51,231.58,239.25,239.64375,231.58
"2683","Riu","f","52",1,8,"control","l","addressing",282.1,267.86,272.97,273.262222222222,282.1
"2684","Riu","f","52",1,8,"control","l","baiting",297.36,239.7,282.24,276.952201257862,297.36
"2685","Riu","f","52",1,8,"control","l","bowl_displacement",304.73,219.08,242.14,252.431276595745,304.73
"2686","Riu","f","52",1,8,"control","l","choice",368.41,210.72,268.32,271.25392,368.41
"2687","Riu","f","52",1,8,"control","l","signaling",282.44,269.47,276.895,276.684318181818,282.44
"2688","Riu","f","52",1,9,"throwing","r","addressing",273.62,242.12,251.985,254.653181818182,242.12
"2689","Riu","f","52",1,9,"throwing","r","baiting",303.38,235.77,276.42,274.414670658683,235.77
"2690","Riu","f","52",1,9,"throwing","r","bowl_displacement",402.82,237.64,253.49,263.980672268908,237.64
"2691","Riu","f","52",1,9,"throwing","r","choice",325.28,183.08,237.19,252.137714285714,183.08
"2692","Riu","f","52",1,9,"throwing","r","signaling",327.74,242.2,312.65,305.894923076923,242.2
"2693","Riu","f","52",1,10,"throwing","l","addressing",259.35,233.63,241.535,244.475,259.35
"2694","Riu","f","52",1,10,"throwing","l","baiting",290.91,227.78,257.69,258.468449612403,290.91
"2695","Riu","f","52",1,10,"throwing","l","bowl_displacement",269.13,207.84,248.885,246.840625,269.13
"2696","Riu","f","52",1,10,"throwing","l","choice",332.33,137.35,225.92,228.874107142857,332.33
"2697","Riu","f","52",1,10,"throwing","l","signaling",445.99,200.01,218.26,249.615342465753,445.99
"2698","Riu","f","52",1,11,"throwing","r","addressing",300.62,276.39,292.985,291.24,276.39
"2699","Riu","f","52",1,11,"throwing","r","baiting",330.76,272.27,310,306.251594202899,272.27
"2700","Riu","f","52",1,11,"throwing","r","bowl_displacement",375.62,246.99,286.88,286.354965034965,246.99
"2701","Riu","f","52",1,11,"throwing","r","choice",280.36,177.62,205.795,214.118965517241,177.62
"2702","Riu","f","52",1,11,"throwing","r","signaling",378.21,166.32,325.57,310.147368421053,166.32
"2703","Riu","f","52",1,12,"throwing","l","addressing",221.33,196.54,208.86,209.078461538462,221.33
"2704","Riu","f","52",1,12,"throwing","l","baiting",262.25,195.8,234.94,233.848111888112,262.25
"2705","Riu","f","52",1,12,"throwing","l","bowl_displacement",320.38,64.34,225.735,225.82453125,320.38
"2706","Riu","f","52",1,12,"throwing","l","choice",260.53,34.64,205.17,205.765901639344,260.53
"2707","Riu","f","52",1,12,"throwing","l","signaling",436.74,75.48,210.46,242.010294117647,436.74
"2708","Riu","f","52",1,13,"control","r","addressing",259.2,247.23,252.03,253.08,247.23
"2709","Riu","f","52",1,13,"control","r","baiting",274.64,185.18,242.66,233.556338028169,185.18
"2710","Riu","f","52",1,13,"control","r","bowl_displacement",305.42,239.98,256.36,261.626261682243,239.98
"2711","Riu","f","52",1,13,"control","r","choice",282.04,167.99,252.115,236.942884615385,167.99
"2712","Riu","f","52",1,13,"control","r","signaling",258.7,247.71,255.39,254.985217391304,247.71
"2713","Riu","f","52",1,14,"throwing","l","addressing",290.85,266.65,282.31,280.765882352941,290.85
"2714","Riu","f","52",1,14,"throwing","l","baiting",325.47,249.76,305.31,299.360866141732,325.47
"2715","Riu","f","52",1,14,"throwing","l","bowl_displacement",339.86,268.42,285.31,294.270230769231,339.86
"2716","Riu","f","52",1,14,"throwing","l","choice",366.34,222.5,265.43,269.193176470588,366.34
"2717","Riu","f","52",1,14,"throwing","l","signaling",313.61,234.26,253.47,259.411142857143,313.61
"2718","Riu","f","52",1,15,"throwing","l","addressing",283.45,270.48,277.23,276.93652173913,283.45
"2719","Riu","f","52",1,15,"throwing","l","baiting",326.93,252.17,296.07,295.350962962963,326.93
"2720","Riu","f","52",1,15,"throwing","l","bowl_displacement",289.75,203.68,274.79,273.933308270677,289.75
"2721","Riu","f","52",1,15,"throwing","l","choice",327.71,74.29,244.04,235.153362831858,327.71
"2722","Riu","f","52",1,15,"throwing","l","signaling",454.15,240.41,262.675,294.023695652174,454.15
"2723","Riu","f","53",2,1,"p+g","r","addressing",278.76,259.87,271.39,269.934,259.87
"2724","Riu","f","53",2,1,"p+g","r","baiting",294.91,237.28,267.97,266.898085106383,237.28
"2725","Riu","f","53",2,1,"p+g","r","bowl_displacement",292.94,195.2,273.725,262.204473684211,195.2
"2726","Riu","f","53",2,1,"p+g","r","choice",230.73,172.65,193.33,195.405384615385,172.65
"2727","Riu","f","53",2,1,"p+g","r","signaling",291.85,222.44,254.35,251.375714285714,222.44
"2728","Riu","f","53",2,2,"p+g","l","addressing",242.69,224.87,238.815,237.33,242.69
"2729","Riu","f","53",2,2,"p+g","l","baiting",314.64,138.6,220.94,225.573497536946,314.64
"2730","Riu","f","53",2,2,"p+g","l","bowl_displacement",249.58,144.69,240.765,229.8388,249.58
"2731","Riu","f","53",2,2,"p+g","l","choice",302.05,176.76,265.4,261.096440677966,302.05
"2732","Riu","f","53",2,2,"p+g","l","signaling",324.56,247.81,272.16,283.121111111111,324.56
"2733","Riu","f","53",2,3,"control","r","addressing",285.91,282.44,283.565,283.7525,282.44
"2734","Riu","f","53",2,3,"control","r","baiting",339.04,174.68,266.445,266.906075949367,174.68
"2735","Riu","f","53",2,3,"control","r","bowl_displacement",318.7,192.26,289.85,280.719808917197,192.26
"2736","Riu","f","53",2,3,"control","r","choice",309.68,202.53,266.485,264.448775510204,202.53
"2737","Riu","f","53",2,3,"control","r","signaling",286.15,276.74,279.89,280.9184,276.74
"2738","Riu","f","53",2,4,"p+g","r","addressing",354.47,295.15,334.415,330.580714285714,295.15
"2739","Riu","f","53",2,4,"p+g","r","baiting",338.9,219.43,325.725,318.031966292135,219.43
"2740","Riu","f","53",2,4,"p+g","r","bowl_displacement",347.14,221.18,310.35,300.117619047619,221.18
"2741","Riu","f","53",2,4,"p+g","r","choice",329.11,213.66,287.39,279.54982300885,213.66
"2742","Riu","f","53",2,4,"p+g","r","signaling",342.19,254.38,304.13,299.368941176471,254.38
"2743","Riu","f","53",2,5,"p+g","l","addressing",239.8,234.34,239.2,238.11,239.8
"2744","Riu","f","53",2,5,"p+g","l","baiting",291.64,227.43,276.69,270.693631840796,291.64
"2745","Riu","f","53",2,5,"p+g","l","bowl_displacement",350.09,224.05,250.28,270.698797468354,350.09
"2746","Riu","f","53",2,5,"p+g","l","choice",412.05,150.96,291.975,295.193928571429,412.05
"2747","Riu","f","53",2,5,"p+g","l","signaling",337.04,237.86,266.005,282.752386363636,337.04
"2748","Riu","f","53",2,6,"p+g","l","addressing",172.65,163.68,167.425,167.546666666667,172.65
"2749","Riu","f","53",2,6,"p+g","l","baiting",264.1,175.75,200.41,210.726994818653,264.1
"2750","Riu","f","53",2,6,"p+g","l","bowl_displacement",273.38,155.66,188.17,204.201757575758,273.38
"2751","Riu","f","53",2,6,"p+g","l","choice",322.26,153.52,243.15,237.312809917355,322.26
"2752","Riu","f","53",2,6,"p+g","l","signaling",233.42,162.84,224.1,216.489895833333,233.42
"2753","Riu","f","53",2,7,"p+g","r","addressing",337.12,319.43,325.235,325.923333333333,319.43
"2754","Riu","f","53",2,7,"p+g","r","baiting",325.7,240.47,285.43,283.502331606218,240.47
"2755","Riu","f","53",2,7,"p+g","r","bowl_displacement",321.96,197.81,216.26,239.934267515924,197.81
"2756","Riu","f","53",2,7,"p+g","r","choice",321.15,158.98,263.13,253.798173076923,158.98
"2757","Riu","f","53",2,7,"p+g","r","signaling",322.72,228.88,232.11,242.038072289157,228.88
"2758","Riu","f","53",2,8,"control","r","addressing",234.35,228.28,231.87,231.815,228.28
"2759","Riu","f","53",2,8,"control","r","baiting",242.47,180.03,204.01,206.512429378531,180.03
"2760","Riu","f","53",2,8,"control","r","bowl_displacement",257.26,214.04,232.185,231.506119402985,214.04
"2761","Riu","f","53",2,8,"control","r","choice",343,187.01,276.035,269.037692307692,187.01
"2762","Riu","f","53",2,8,"control","r","signaling",266.82,213.97,232.1,239.245636363636,213.97
"2763","Riu","f","53",2,9,"pointing","l","addressing",302.55,293,298.31,298.3,302.55
"2764","Riu","f","53",2,9,"pointing","l","baiting",318.3,226.34,283.71,273.034540229885,318.3
"2765","Riu","f","53",2,9,"pointing","l","bowl_displacement",322.48,277.22,290.2,291.961219512195,322.48
"2766","Riu","f","53",2,9,"pointing","l","choice",395.78,155.2,276.73,263.6359375,395.78
"2767","Riu","f","53",2,9,"pointing","l","signaling",408.67,273.96,297.94,317.473417721519,408.67
"2768","Riu","f","53",2,10,"pointing","r","addressing",290.06,186.41,258.65,260.922403433476,186.41
"2769","Riu","f","53",2,10,"pointing","r","baiting",260.52,196.03,237.2,233.654054054054,196.03
"2770","Riu","f","53",2,10,"pointing","r","bowl_displacement",319.54,175.72,241.64,238.521094890511,175.72
"2771","Riu","f","53",2,10,"pointing","r","choice",304.82,194.54,267.92,260.590463576159,194.54
"2772","Riu","f","53",2,10,"pointing","r","signaling",274.04,235.23,247.29,248.696018518519,235.23
"2773","Riu","f","53",2,11,"pointing","l","addressing",259.11,248.42,255.98,254.542666666667,259.11
"2774","Riu","f","53",2,11,"pointing","l","baiting",278.39,138.94,212.74,203.955209580838,278.39
"2775","Riu","f","53",2,11,"pointing","l","bowl_displacement",268.03,159.04,231.37,222.25904,268.03
"2776","Riu","f","53",2,11,"pointing","l","choice",302.01,128.64,214.875,210.599574468085,302.01
"2777","Riu","f","53",2,11,"pointing","l","signaling",294.4,223.36,241.54,251.858117647059,294.4
"2778","Riu","f","53",2,12,"pointing","l","addressing",250.48,244.05,248.67,247.886666666667,250.48
"2779","Riu","f","53",2,12,"pointing","l","baiting",242.67,135.35,210.41,194.218505154639,242.67
"2780","Riu","f","53",2,12,"pointing","l","bowl_displacement",274.2,127.63,188.5,195.076068376068,274.2
"2781","Riu","f","53",2,12,"pointing","l","choice",256.92,132.77,213.39,213.802409638554,256.92
"2782","Riu","f","53",2,12,"pointing","l","signaling",254.56,198.08,222.29,225.236666666667,254.56
"2783","Riu","f","53",2,13,"control","r","addressing",198.12,193.36,195.25,195.244117647059,193.36
"2784","Riu","f","53",2,13,"control","r","baiting",228.35,167.12,188.11,191.648047337278,167.12
"2785","Riu","f","53",2,13,"control","r","bowl_displacement",206.03,176.68,188.845,189.037132352941,176.68
"2786","Riu","f","53",2,13,"control","r","choice",325.11,144.35,231.59,228.93595505618,144.35
"2787","Riu","f","53",2,13,"control","r","signaling",223.69,186.35,197.38,201.6145,186.35
"2788","Riu","f","53",2,14,"pointing","r","addressing",217.57,213.13,216.57,215.659285714286,213.13
"2789","Riu","f","53",2,14,"pointing","r","baiting",313.47,196.42,248.35,250.859565217391,196.42
"2790","Riu","f","53",2,14,"pointing","r","bowl_displacement",297.62,212.69,278.56,266.724105263158,212.69
"2791","Riu","f","53",2,14,"pointing","r","choice",378.68,148.77,275.835,269.255307017544,148.77
"2792","Riu","f","53",2,14,"pointing","r","signaling",249.11,214.43,224.75,224.977105263158,214.43
"2793","Riu","f","53",2,15,"pointing","l","addressing",273.74,261.54,270.93,270.647647058824,273.74
"2794","Riu","f","53",2,15,"pointing","l","baiting",277.94,157.15,211.745,213.798046875,277.94
"2795","Riu","f","53",2,15,"pointing","l","bowl_displacement",283.4,170.38,249.43,228.660212765957,283.4
"2796","Riu","f","53",2,15,"pointing","l","choice",329,130.7,206.5,215.017663551402,329
"2797","Riu","f","53",2,15,"pointing","l","signaling",274.4,254.15,268.49,265.622448979592,274.4
"2798","Timo2","m","46",1,1,"pointing","r","addressing",291.18,155.31,161.5,198.348947368421,155.31
"2799","Timo2","m","46",1,1,"pointing","r","baiting",339.45,197.41,265.87,275.592335766423,197.41
"2800","Timo2","m","46",1,1,"pointing","r","bowl_displacement",433.74,85.64,347.35,319.481527777778,85.64
"2801","Timo2","m","46",1,1,"pointing","r","choice",545.21,35.79,221.005,219.330869565217,35.79
"2802","Timo2","m","46",1,1,"pointing","r","signaling",373.89,199.44,222,236.86125,199.44
"2803","Timo2","m","46",1,2,"pointing","l","addressing",477.46,273.74,391.975,379.977916666667,477.46
"2804","Timo2","m","46",1,2,"pointing","l","baiting",397.52,178.52,273.29,274.734557823129,397.52
"2805","Timo2","m","46",1,2,"pointing","l","bowl_displacement",315.27,181.78,214.905,228.460540540541,315.27
"2806","Timo2","m","46",1,2,"pointing","l","choice",431.88,11.54,191.08,184.290322580645,431.88
"2807","Timo2","m","46",1,2,"pointing","l","signaling",438.36,19.12,389.93,310.492926829268,438.36
"2808","Timo2","m","46",1,3,"control","r","addressing",235.51,213.2,217.225,220.2425,213.2
"2809","Timo2","m","46",1,3,"control","r","baiting",317.99,202.21,238.49,243.995658914729,202.21
"2810","Timo2","m","46",1,3,"control","r","bowl_displacement",315.78,182.79,221.985,230.607435897436,182.79
"2811","Timo2","m","46",1,3,"control","r","choice",637.53,1.79,238.51,251.741204819277,1.79
"2812","Timo2","m","46",1,3,"control","r","signaling",261.81,239.42,251.9,252.24170212766,239.42
"2813","Timo2","m","46",1,4,"pointing","l","addressing",301.85,272.63,277.19,277.5725,301.85
"2814","Timo2","m","46",1,4,"pointing","l","baiting",362.54,176.42,259.42,261.274421768707,362.54
"2815","Timo2","m","46",1,4,"pointing","l","bowl_displacement",307.97,142.05,200.18,217.520277777778,307.97
"2816","Timo2","m","46",1,4,"pointing","l","choice",410.98,1.36,176.82,192.762463768116,410.98
"2817","Timo2","m","46",1,4,"pointing","l","signaling",516.53,210.06,350.65,364.451525423729,516.53
"2818","Timo2","m","46",1,5,"pointing","r","addressing",221.87,178.16,202.17,200.57875,178.16
"2819","Timo2","m","46",1,5,"pointing","r","baiting",254.63,120.82,221.03,218.040633802817,120.82
"2820","Timo2","m","46",1,5,"pointing","r","bowl_displacement",256.66,151.56,202.99,204.698765432099,151.56
"2821","Timo2","m","46",1,5,"pointing","r","choice",337.44,29.17,183.87,194.5475,29.17
"2822","Timo2","m","46",1,5,"pointing","r","signaling",221.56,154.67,191.03,192.734107142857,154.67
"2823","Timo2","m","46",1,6,"pointing","l","addressing",239.16,224.73,228.4,229.343571428571,239.16
"2824","Timo2","m","46",1,6,"pointing","l","baiting",275.31,208.44,233.54,234.629078014184,275.31
"2825","Timo2","m","46",1,6,"pointing","l","bowl_displacement",283.86,185.9,223.465,221.946,283.86
"2826","Timo2","m","46",1,6,"pointing","l","choice",559.93,3.5,190.07,228.454440734558,559.93
"2827","Timo2","m","46",1,6,"pointing","l","signaling",415.04,99.15,288.42,280.713898305085,415.04
"2828","Timo2","m","46",1,7,"pointing","r","addressing",211.55,197.65,204.68,203.87,197.65
"2829","Timo2","m","46",1,7,"pointing","r","baiting",250.15,182.61,213.37,213.522167832168,182.61
"2830","Timo2","m","46",1,7,"pointing","r","bowl_displacement",280.59,39.53,208.44,202.01375,39.53
"2831","Timo2","m","46",1,7,"pointing","r","choice",399.86,31.45,197.48,213.570775862069,31.45
"2832","Timo2","m","46",1,7,"pointing","r","signaling",239.86,145.88,190.65,183.982363636364,145.88
"2833","Timo2","m","46",1,8,"control","l","addressing",228.6,97.66,203.61,190.593913043478,228.6
"2834","Timo2","m","46",1,8,"control","l","baiting",372.91,168.6,245.19,250.590426540284,372.91
"2835","Timo2","m","46",1,8,"control","l","bowl_displacement",553.87,168.29,295.245,300.707727272727,553.87
"2836","Timo2","m","46",1,8,"control","l","choice",638.08,30.03,260.785,261.280348837209,638.08
"2837","Timo2","m","46",1,8,"control","l","signaling",268.74,225.02,235.9,242.223414634146,268.74
"2838","Timo2","m","46",1,9,"gazing","l","addressing",315.19,294.04,302.465,303,315.19
"2839","Timo2","m","46",1,9,"gazing","l","baiting",340.43,249.96,288.72,289.524055944056,340.43
"2840","Timo2","m","46",1,9,"gazing","l","bowl_displacement",377.49,249.6,302.3,302.257314814815,377.49
"2841","Timo2","m","46",1,9,"gazing","l","choice",570.06,13.01,295.785,318.032159090909,570.06
"2842","Timo2","m","46",1,9,"gazing","l","signaling",605.36,196.65,284.53,337.330194174757,605.36
"2843","Timo2","m","46",1,10,"gazing","r","addressing",301.73,280.05,289.69,289.240952380952,280.05
